OID_,MapTaxlot,instName,Shape_Length,Shape_Area
424,51019AD04300,Cannon Beach,399.998994654090552,9999.949732793460498
425,51019AD04400,Cannon Beach,499.998707910416783,9999.999701434306189
426,51019AD04500,Cannon Beach,399.999958613460649,7499.961413451213957
427,51019AD04600,Cannon Beach,199.997498563085628,2499.937464468214330
428,51019AD04700,Cannon Beach,700.000203991722628,25000.097420308047731
429,51019AD04701,Cannon Beach,300.002244107270428,5000.074803740156312
430,51019AD04800,Cannon Beach,300.001209347703764,5000.023950240793056
431,51019AD04900,Cannon Beach,300.000174562633333,4999.997195186569115
432,51019AD05000,Cannon Beach,310.000512942533874,5250.032508818741917
433,51019AD05101,Cannon Beach,189.999229730361009,2249.978872887830676
434,51019AD05200,Cannon Beach,199.997498565631076,2499.937464840505072
435,51019AD06600,Cannon Beach,309.998514244618150,4999.933802209799069
436,51019AD06601,Cannon Beach,310.018179429972633,5000.545632362669494
437,51019AD06700,Cannon Beach,300.037262274126363,5000.996294451643735
438,51019AD07000,Cannon Beach,349.999873320463564,7499.998591204771401
439,51019AD07001,Cannon Beach,600.041852087498341,16250.761280953154710
440,51019AD07002,Cannon Beach,337.999985936391397,6900.001453284970012
441,51019AD07003,Cannon Beach,291.999897626749885,5040.001313726654189
442,51019AD07004,Cannon Beach,332.000004084988745,5559.990094856680116
443,51019AD07100,Cannon Beach,500.000189280607458,9999.990490451578808
444,51019AD07501,Cannon Beach,300.000245387967368,5000.024835742586220
445,51019AD07601,Cannon Beach,299.998246623473619,4999.924897782268090
446,51019AD07700,Cannon Beach,400.001957371620790,10000.128026237051017
447,51019AD07800,Cannon Beach,300.002244091850798,5000.074803341468396
448,51019AD07801,Cannon Beach,300.000245358196253,4999.974865896735537
449,51019AD07900,Cannon Beach,300.001209333339716,5000.023949894884936
450,51019AD08000,Cannon Beach,300.001209347703764,5000.023950240793056
451,51019AD80000,Cannon Beach,133.531971303532202,400.556750083737995
452,51019AD80001,Cannon Beach,245.659157076438561,3073.207097258593876
453,51019AD80002,Cannon Beach,272.187844896640570,3190.526385615763502
454,51019AD08100,Cannon Beach,300.001209337284308,5000.047605844802092
455,51019AD08400,Cannon Beach,250.000906153455276,2500.025352345659485
456,51019AD08401,Cannon Beach,250.001870121847588,2500.036074105381886
457,51019AD08402,Cannon Beach,299.998246609109628,4999.924897795470315
458,51019AD08600,Cannon Beach,300.000245358183747,5000.024834638894390
459,51019AD08700,Cannon Beach,300.000245372547738,5000.024834984802510
460,51019AD08800,Cannon Beach,319.998781837364561,5999.949144873918158
461,51019AD08900,Cannon Beach,279.999710194849740,4000.000589395524457
462,51019AD09000,Cannon Beach,299.999210568479668,4999.973980535834016
463,51019AD90000,Cannon Beach,126.357061430874197,227.297437912282362
464,51019AD90001,Cannon Beach,231.128460463988034,2823.716242760396653
465,51019AD90002,Cannon Beach,185.891790821302834,1949.057505439734769
466,51019AD09200,Cannon Beach,299.998246609109628,4999.924897436367246
467,51019AD09202,Cannon Beach,300.000245358183747,5000.024834997990183
468,51019AD09203,Cannon Beach,299.999210568479725,4999.973980894937085
469,51019AD09300,Cannon Beach,316.260379805669118,5000.168361900960008
470,51019AD09301,Cannon Beach,300.000245372547738,5000.024834984802510
471,51019AD09302,Cannon Beach,309.682216651771625,4999.895203558841786
472,51019AD09400,Cannon Beach,300.001209333339773,5000.023949894884936
473,51019AD09401,Cannon Beach,300.002244121634476,5000.074804086064432
474,51019AD09402,Cannon Beach,300.000245387981124,4999.975250301264168
475,51019AD09500,Cannon Beach,299.999210583899298,4999.973981293617726
476,51019AD09600,Cannon Beach,300.001209307741306,5000.053271762833901
477,51019AD09700,Cannon Beach,299.998246623473619,4999.924897782268090
478,51019AD09701,Cannon Beach,299.998246593690055,4999.924897037686605
479,51019AD09702,Cannon Beach,300.000245387967368,5000.024835742586220
480,51019AD09703,Cannon Beach,300.000245373603377,5000.024835396678100
481,51019AD09800,Cannon Beach,300.000245372547738,5000.024834984802510
482,51019AD09801,Cannon Beach,300.001209322907414,5000.048048185938569
483,51019AD09900,Cannon Beach,300.002244107270371,5000.074804099259381
484,51019AD09901,Cannon Beach,300.000245358196253,4999.974865896735537
486,51019DA00100,Cannon Beach,899.998737355273306,39999.897099619738583
487,51019DA00200,Cannon Beach,928.670619598097005,41083.486256700714875
488,51019DA00300,Cannon Beach,586.626754079163561,17807.798124640041351
489,51019DA00400,Cannon Beach,699.998205253409424,24999.973384814460587
490,51019DA00500,Cannon Beach,300.000245373718258,5000.028159545186099
491,51019DA00600,Cannon Beach,377.999162949796300,5850.082907568371411
492,51019DA00601,Cannon Beach,507.998785859960492,7019.852896932878139
493,51019DA00602,Cannon Beach,412.000557570507056,4680.045756504272504
494,51019DA00603,Cannon Beach,305.997993293525781,449.978422787238685
495,51019DA00700,Cannon Beach,610.575514721402556,20209.156126995643717
496,51019DA00800,Cannon Beach,340.202653488482952,4075.588306217751324
497,51019DA00900,Cannon Beach,399.999958635304949,9999.988999881057680
499,51019DA01000,Cannon Beach,300.000245358183747,5000.024834997990183
500,51019DA01001,Cannon Beach,299.998246624529258,4999.924898194150956
501,51019DA01100,Cannon Beach,300.000245342764174,5000.024834240206474
502,51019DA01200,Cannon Beach,299.998246609109628,4999.924897436367246
503,51019DA01901,Cannon Beach,300.471583991435693,5023.562562443540628
504,51019DA02000,Cannon Beach,300.551865072255623,5027.060643595940746
505,51019DA02800,Cannon Beach,916.250228673166930,15221.996448318608600
506,51019DA02900,Cannon Beach,475.526164827106868,8798.026626192287949
507,51019DA03000,Cannon Beach,534.362263798887398,18293.715727181494003
508,51019DA03100,Cannon Beach,736.241774602910823,2764.779693869758376
509,51019DA03200,Cannon Beach,1122.150936644327885,71676.271101671663928
510,51019DA03201,Cannon Beach,750.001541982427398,33125.015136351394176
511,51019DA03300,Cannon Beach,703.427899128932609,18422.169820732575317
512,51019DA03400,Cannon Beach,999.999414561611843,45000.145906710175041
513,51019DA03500,Cannon Beach,299.999210583899298,4999.973981293617726
514,51019DA03501,Cannon Beach,300.000245358183747,5000.024834997990183
515,51019DA03502,Cannon Beach,499.999742685750562,10000.049669251400701
516,51019DA03503,Cannon Beach,299.999210553060095,4999.973980137153376
517,51019DA03600,Cannon Beach,483.998693670841419,8399.901618731388226
518,51019DA03700,Cannon Beach,565.999096200372946,12224.955316912668422
519,51019DA03900,Cannon Beach,776.684845741891991,32443.284686764673097
520,51019DA03980,Cannon Beach,26.685231678147826,56.665702866250143
521,51019DA90000,Cannon Beach,11453.729886669974803,346096.491132121707778
522,51019DA90100,Cannon Beach,139.997140699949568,740.269411450206690
523,51019DA90109,Cannon Beach,139.999987072487016,740.294058968179229
524,51019DA90110,Cannon Beach,127.999433519383771,704.562639513544354
525,51019DA90112,Cannon Beach,139.995812934516835,740.235307954734367
526,51019DA90130,Cannon Beach,171.995309215300438,947.368608620736836
527,51019DA90250,Cannon Beach,140.000178186951160,740.324518573783621
528,51019DA90260,Cannon Beach,171.999024755356828,947.489438533062298
529,51019DA90315,Cannon Beach,140.000492792418186,740.330274051953324
530,51019DA90325,Cannon Beach,139.997979864363828,740.291390451194502
531,51019DA90352,Cannon Beach,139.999032490645163,740.349142316524876
532,51019DA90383,Cannon Beach,140.010566113975813,740.495013354804655
533,51019DA90408,Cannon Beach,122.532631968348142,717.183702442281515
534,51019DA90412,Cannon Beach,122.803317072213417,720.839418555906605
535,51019DA90413,Cannon Beach,121.991298045188827,778.648410457809632
536,51019DA90414,Cannon Beach,128.136941200721111,823.802561142918421
537,51019DA90415,Cannon Beach,134.017273587861126,900.426744941723655
538,51019DA90416,Cannon Beach,128.135909025146219,837.443417005922015
539,51019DA90417,Cannon Beach,132.126359923595231,919.733258081407598
540,51019DA90419,Cannon Beach,136.128442812187473,890.624177263149249
541,51019DA90420,Cannon Beach,151.991673452900613,1006.565016688470678
542,51019DA90421,Cannon Beach,134.827553541293668,886.989597819116170
543,51019DA90422,Cannon Beach,136.002052610519883,1005.126995206174570
544,51019DA91101,Cannon Beach,190.987680825794371,1345.551003219425411
545,51019DA91102,Cannon Beach,172.986397265544241,1162.266787562774198
546,51019DA91105,Cannon Beach,170.987754871133831,1149.083377517925101
547,51019DA91106,Cannon Beach,172.985362366626902,1162.303177440187255
548,51019DA91114,Cannon Beach,170.981937365216993,1149.003721396444462
549,51019DA91118,Cannon Beach,170.984804376924302,1149.021466918185524
550,51019DA91122,Cannon Beach,170.988032642772851,1149.099708322108199
551,51019DA91126,Cannon Beach,172.985549135855308,1162.301086772197095
552,51019DA91252,Cannon Beach,172.990815696699372,1162.391846566351205
553,51019DA91256,Cannon Beach,172.989641442769567,1162.397571169833327
554,51019DA91262,Cannon Beach,170.991199602530003,1149.151564590254338
555,51019DA91266,Cannon Beach,170.989211726001997,1149.115804019463667
556,51019DA91317,Cannon Beach,14.989052711941383,17.876968000611633
557,51019DA91321,Cannon Beach,14.989052707936093,17.876967992680491
558,51019DA91340,Cannon Beach,14.989052707146955,17.876967990329831
559,51019DA91344,Cannon Beach,14.989052709665671,17.876967995951293
560,51019DA91348,Cannon Beach,14.989052711064016,17.876967999292880
561,51019DA91358,Cannon Beach,14.989052714364298,17.876968006490142
562,51019DA91362,Cannon Beach,14.989052712370032,17.876968001956463
563,51019DA91366,Cannon Beach,14.989052707954894,17.876967993056745
564,51019DA91370,Cannon Beach,14.989052709600362,17.876967996189713
565,51019DA91374,Cannon Beach,14.989052713715582,17.876968004929246
566,51019DA91375,Cannon Beach,14.989052711840788,17.876968001665890
567,51019DA91379,Cannon Beach,14.989052711993805,17.876968002161355
568,51019DA92103,Cannon Beach,14.989052716008050,17.876968010479928
569,51019DA92104,Cannon Beach,14.989052712455459,17.876968002217232
570,51019DA92107,Cannon Beach,14.989052713567006,17.876968004739254
571,51019DA92108,Cannon Beach,14.989052709171604,17.876967994911940
572,51019DA92116,Cannon Beach,14.989052713104174,17.876968003778131
573,51019DA92120,Cannon Beach,14.989052709387717,17.876967995526613
574,51019DA92124,Cannon Beach,14.989052710665444,17.876967999196022
575,51019DA92128,Cannon Beach,14.989052712523048,17.876968002451928
576,51019DA92254,Cannon Beach,14.989052709258756,17.876967995928943
577,51019DA92258,Cannon Beach,14.989052714277411,17.876968006389557
578,51019DA92264,Cannon Beach,14.989052716772804,17.876968012391000
579,51019DA92268,Cannon Beach,14.989052713473601,17.876968004705727
580,51019DA92319,Cannon Beach,170.987548064032239,1149.057252102956454
581,51019DA92323,Cannon Beach,170.984513999252812,1149.050570053540469
582,51019DA92342,Cannon Beach,190.989113235218923,1345.621691288556576
583,51019DA92346,Cannon Beach,172.989267340550100,1181.149428273972717
584,51019DA92350,Cannon Beach,172.989306089329460,1162.415750389245432
585,51019DA92360,Cannon Beach,172.989542589620555,1162.326208488592556
586,51019DA92364,Cannon Beach,172.983807897619954,1162.235995599977286
587,51019DA92368,Cannon Beach,172.986307775431214,1162.269061811836309
588,51019DA92372,Cannon Beach,170.990917138310834,1149.121807010803423
589,51019DA92376,Cannon Beach,172.989452667042627,1162.376369669739233
590,51019DA92377,Cannon Beach,170.984005991900773,1149.024854522976284
591,51019DA92381,Cannon Beach,170.988828706995719,1149.141458787882357
592,51019DA99401,Cannon Beach,61.999636453063715,219.997623904568911
593,51019DA99404,Cannon Beach,62.000972972172718,220.004594071653258
594,51019DA99408,Cannon Beach,62.000972972172718,220.004594071653258
595,51019DA99410,Cannon Beach,61.999938189201288,219.998743059799779
596,51019DA99412,Cannon Beach,185.999048284475066,659.993840285140891
597,51019DA99416,Cannon Beach,62.001020413915356,220.007546492551626
598,51019DA99420,Cannon Beach,61.999606735183335,219.996679860599045
599,51019DA99424,Cannon Beach,61.998232874600362,219.989123955217934
600,51019DA99426,Cannon Beach,61.999646537348085,219.999989867309324
601,51019DA99428,Cannon Beach,61.998919639958118,219.992665495760860
602,51019DA99430,Cannon Beach,61.998919661023550,219.992665660292005
603,51019DA99450,Cannon Beach,61.998820106404111,219.991422021938718
604,51019DA99454,Cannon Beach,62.001394348484439,220.012863065397255
605,51019DA99460,Cannon Beach,62.000371647438421,220.001955924906071
606,51019DA99464,Cannon Beach,62.000371666055898,220.001956091404196
607,51019DA99466,Cannon Beach,62.000371666055898,220.001956091404196
608,51019DA99508,Cannon Beach,71.999668759104978,260.002614027865263
609,51019DA99512,Cannon Beach,71.998705096066729,259.989799501899370
610,51019DA99513,Cannon Beach,73.980763864757478,299.891432015661167
611,51019DA99514,Cannon Beach,64.002584981288422,240.013919431232694
612,51019DA99515,Cannon Beach,74.014135231513990,300.077895088385333
613,51019DA99516,Cannon Beach,64.257129569240846,241.593653516186407
614,51019DA99517,Cannon Beach,68.004685219972359,264.031825558144874
615,51019DA99519,Cannon Beach,68.265979043972749,265.589542449053852
616,51019DA99521,Cannon Beach,72.000034530343271,320.000513562788626
618,51019DD00100,Cannon Beach,200.000461292297075,2500.011532003802586
619,51019DD00101,Cannon Beach,200.000461307716364,2500.011532389288277
620,51019DD00200,Cannon Beach,599.998421177462774,14999.922829417992034
621,51019DD00201,Cannon Beach,300.002244107270371,5000.074804099259381
622,51019DD00202,Cannon Beach,299.999210598263176,4999.973981639525846
623,51019DD00300,Cannon Beach,499.999742685763067,9999.899764436786427
624,51019DD00400,Cannon Beach,500.001741449201290,10000.099639136835322
625,51019DD00500,Cannon Beach,300.001209347703764,5000.023950240793056
626,51019DD00600,Cannon Beach,499.970867927462280,14997.452886641831356
627,51019DD00700,Cannon Beach,299.970506136079791,4999.269559441373531
628,51019DD00800,Cannon Beach,300.030039652350865,5000.750969494644778
629,51019DD00900,Cannon Beach,224.139434552455697,2913.865410194837750
630,51019DD00901,Cannon Beach,352.018471877247293,4588.415512711409065
631,51019DD00902,Cannon Beach,299.998246593690055,4999.924897037686605
632,51019DD00903,Cannon Beach,252.030085324433287,2500.360533380671313
634,51019DD01000,Cannon Beach,300.000245342764174,5000.024834240206474
635,51019DD01100,Cannon Beach,300.000245372547738,5000.024834984802510
636,51019DD01300,Cannon Beach,299.999210569535137,4999.973980562223915
637,51019DD01400,Cannon Beach,399.998994639726561,9999.949732035676789
638,51019DD01500,Cannon Beach,399.998994655146134,9999.949732434357429
639,51019DD01600,Cannon Beach,399.998994672662263,9999.936223465299918
640,51019DD01601,Cannon Beach,300.000245364608134,5000.049376361574105
641,51019DD01602,Cannon Beach,399.998994655146191,9999.949732434357429
642,51019DD01800,Cannon Beach,399.999958634028758,8350.024723718417590
643,51019DD01900,Cannon Beach,215.999511566180161,2899.990780794280909
644,51019DD02000,Cannon Beach,300.000174538351871,4999.973336990645294
645,51019DD02200,Cannon Beach,400.000993403177233,10000.049669995994918
646,51019DD02300,Cannon Beach,400.002992137887361,10000.149607081624708
647,51019DD02400,Cannon Beach,300.000245402343921,4999.974867372718109
648,51019DD02500,Cannon Beach,799.997989301309531,29999.822886957150331
649,51019DD02600,Cannon Beach,250.000906140260639,3750.032004015707116
650,51019DD02700,Cannon Beach,399.998994685839705,9999.936310990909988
651,51019DD02800,Cannon Beach,200.080365229440588,2381.412167270390910
652,51019DD02900,Cannon Beach,241.350923835926437,3512.581129208616403
653,51019DD03000,Cannon Beach,279.343722736386837,4366.243092288863409
